go.ontology	go.id
Molecular function	GO:0050341
Molecular function	GO:0050342
Molecular function	GO:0050343
Molecular function	GO:0050344
Molecular function	GO:0050345
Molecular function	GO:0050346
Molecular function	GO:0050347
Molecular function	GO:0050348
Molecular function	GO:0050349
Molecular function	GO:0050350
Molecular function	GO:0050351
Molecular function	GO:0050352
Molecular function	GO:0050353
Molecular function	GO:0050354
Molecular function	GO:0050355
Molecular function	GO:0050356
Molecular function	GO:0050357
Molecular function	GO:0050358
Molecular function	GO:0050359
Molecular function	GO:0050360
Molecular function	GO:0050361
Molecular function	GO:0050362
Molecular function	GO:0050363
Molecular function	GO:0050364
Molecular function	GO:0050365
Molecular function	GO:0050366
Molecular function	GO:0050367
Molecular function	GO:0050368
Molecular function	GO:0050369
Molecular function	GO:0050370
Molecular function	GO:0050371
Molecular function	GO:0050372
Molecular function	GO:0050373
Molecular function	GO:0050374
Molecular function	GO:0050376
Molecular function	GO:0050377
Molecular function	GO:0050378
Molecular function	GO:0050379
Molecular function	GO:0050380
Molecular function	GO:0050382
Molecular function	GO:0050384
Molecular function	GO:0050385
Molecular function	GO:0050386
Molecular function	GO:0050387
Molecular function	GO:0050388
Molecular function	GO:0050389
Molecular function	GO:0050390
Molecular function	GO:0050391
Molecular function	GO:0050392
Molecular function	GO:0050393
Molecular function	GO:0050394
Molecular function	GO:0050395
Molecular function	GO:0050396
Molecular function	GO:0050397
Molecular function	GO:0050398
Molecular function	GO:0050399
Molecular function	GO:0050400
Molecular function	GO:0050401
Molecular function	GO:0050402
Molecular function	GO:0050403
Molecular function	GO:0050404
Molecular function	GO:0050405
Molecular function	GO:0050406
Molecular function	GO:0050407
Molecular function	GO:0050408
Molecular function	GO:0050409
Molecular function	GO:0050410
Molecular function	GO:0050411
Molecular function	GO:0050412
Molecular function	GO:0050413
Molecular function	GO:0050414
Molecular function	GO:0050415
Molecular function	GO:0050416
Molecular function	GO:0050417
Molecular function	GO:0050418
Molecular function	GO:0050419
Molecular function	GO:0050420
Molecular function	GO:0050421
Molecular function	GO:0050422
Molecular function	GO:0050423
Molecular function	GO:0050429
Molecular function	GO:0050436
Molecular function	GO:0050437
Molecular function	GO:0050438
Molecular function	GO:0050439
Molecular function	GO:0050440
Molecular function	GO:0050441
Molecular function	GO:0050442
Molecular function	GO:0050444
Molecular function	GO:0050445
Molecular function	GO:0050446
Molecular function	GO:0050447
Molecular function	GO:0050448
Molecular function	GO:0050449
Molecular function	GO:0050450
Molecular function	GO:0050451
Molecular function	GO:0050452
Molecular function	GO:0050454
Molecular function	GO:0050455
Molecular function	GO:0050456
Molecular function	GO:0050457
Molecular function	GO:0050458
Molecular function	GO:0050459
Molecular function	GO:0050460
Molecular function	GO:0050461
Molecular function	GO:0050462
Molecular function	GO:0050463
Molecular function	GO:0050464
Molecular function	GO:0050465
Molecular function	GO:0050467
Molecular function	GO:0050468
Molecular function	GO:0050469
Molecular function	GO:0050470
Molecular function	GO:0050471
Molecular function	GO:0050472
Molecular function	GO:0050473
Molecular function	GO:0050474
Molecular function	GO:0050476
Molecular function	GO:0050477
Molecular function	GO:0050478
Molecular function	GO:0050479
Molecular function	GO:0050480
Molecular function	GO:0050481
Molecular function	GO:0050483
Molecular function	GO:0050485
Molecular function	GO:0050486
Molecular function	GO:0050487
Molecular function	GO:0050490
Molecular function	GO:0050491
Molecular function	GO:0050492
Molecular function	GO:0050497
Molecular function	GO:0050498
Molecular function	GO:0050499
Molecular function	GO:0050500
Molecular function	GO:0050501
Molecular function	GO:0050502
Molecular function	GO:0050503
Molecular function	GO:0050504
Molecular function	GO:0050505
Molecular function	GO:0050506
Molecular function	GO:0050507
Molecular function	GO:0050508
Molecular function	GO:0050509
Molecular function	GO:0050510
Molecular function	GO:0050511
Molecular function	GO:0050512
Molecular function	GO:0050513
Molecular function	GO:0050514
Molecular function	GO:0050515
Molecular function	GO:0050518
Molecular function	GO:0050519
Molecular function	GO:0050520
Molecular function	GO:0050521
Molecular function	GO:0050522
Molecular function	GO:0050524
Molecular function	GO:0050525
Molecular function	GO:0050526
Molecular function	GO:0050527
Molecular function	GO:0050528
Molecular function	GO:0050529
Molecular function	GO:0050530
Molecular function	GO:0050531
Molecular function	GO:0050532
Molecular function	GO:0050533
Molecular function	GO:0050534
Molecular function	GO:0050535
Molecular function	GO:0050536
Molecular function	GO:0050537
Molecular function	GO:0050538
Molecular function	GO:0050539
Molecular function	GO:0050540
Molecular function	GO:0050541
Molecular function	GO:0050542
Molecular function	GO:0050543
Molecular function	GO:0050544
Molecular function	GO:0050545
Molecular function	GO:0050546
Molecular function	GO:0050547
Molecular function	GO:0050548
Molecular function	GO:0050549
Molecular function	GO:0050550
Molecular function	GO:0050551
Molecular function	GO:0050552
Molecular function	GO:0050553
Molecular function	GO:0050554
Molecular function	GO:0050555
Molecular function	GO:0050556
Molecular function	GO:0050557
Molecular function	GO:0050558
Molecular function	GO:0050559
Molecular function	GO:0050560
Molecular function	GO:0050561
Molecular function	GO:0050562
Molecular function	GO:0050563
Molecular function	GO:0050564
Molecular function	GO:0050565
Molecular function	GO:0050566
Molecular function	GO:0050567
Molecular function	GO:0050568
Molecular function	GO:0050569
Molecular function	GO:0050570
Molecular function	GO:0050571
Molecular function	GO:0050573
Molecular function	GO:0050574
Molecular function	GO:0050575
Molecular function	GO:0050577
Molecular function	GO:0050578
Molecular function	GO:0050579
Molecular function	GO:0050580
Molecular function	GO:0050581
Molecular function	GO:0050582
Molecular function	GO:0050583
Molecular function	GO:0050584
Molecular function	GO:0050585
Molecular function	GO:0050586
Molecular function	GO:0050587
Molecular function	GO:0050588
Molecular function	GO:0050589
Molecular function	GO:0050590
Molecular function	GO:0050591
Molecular function	GO:0050592
Molecular function	GO:0050593
Molecular function	GO:0050594
Molecular function	GO:0050595
Molecular function	GO:0050596
Molecular function	GO:0050597
Molecular function	GO:0050598
Molecular function	GO:0050599
Molecular function	GO:0050600
Molecular function	GO:0050601
Molecular function	GO:0050602
Molecular function	GO:0050603
Molecular function	GO:0050604
Molecular function	GO:0050605
Molecular function	GO:0050606
Molecular function	GO:0050607
Molecular function	GO:0050608
Molecular function	GO:0050609
Molecular function	GO:0050610
Molecular function	GO:0050611
Molecular function	GO:0050612
Molecular function	GO:0050613
Molecular function	GO:0050614
Molecular function	GO:0050615
Molecular function	GO:0050616
Molecular function	GO:0050617
Molecular function	GO:0050618
Molecular function	GO:0050619
Molecular function	GO:0050620
Molecular function	GO:0050621
Molecular function	GO:0050622
Molecular function	GO:0050623
Molecular function	GO:0050624
Molecular function	GO:0050625
Molecular function	GO:0050626
Molecular function	GO:0050627
Molecular function	GO:0050628
Molecular function	GO:0050629
Molecular function	GO:0050630
Molecular function	GO:0050631
Molecular function	GO:0050632
Molecular function	GO:0050633
Molecular function	GO:0050634
Molecular function	GO:0050635
Molecular function	GO:0050636
Molecular function	GO:0050637
Molecular function	GO:0050638
Molecular function	GO:0050639
Molecular function	GO:0050640
Molecular function	GO:0050641
Molecular function	GO:0050642
Molecular function	GO:0050643
Molecular function	GO:0050644
Molecular function	GO:0050645
Molecular function	GO:0050646
Molecular function	GO:0050647
Molecular function	GO:0050648
Molecular function	GO:0050649
Molecular function	GO:0050656
Molecular function	GO:0050659
Molecular function	GO:0050660
Molecular function	GO:0050661
Molecular function	GO:0050662
Molecular function	GO:0050664
Molecular function	GO:0050681
Molecular function	GO:0050682
Molecular function	GO:0050683
Molecular function	GO:0050692
Molecular function	GO:0050693
Molecular function	GO:0050694
Molecular function	GO:0050695
Molecular function	GO:0050697
Molecular function	GO:0050699
Molecular function	GO:0050700
Molecular function	GO:0050733
Molecular function	GO:0050734
Molecular function	GO:0050735
Molecular function	GO:0050736
Molecular function	GO:0050737
Molecular function	GO:0050738
Molecular function	GO:0070326
Molecular function	GO:0050750
Molecular function	GO:0050780
Molecular function	GO:0050781
Molecular function	GO:0050785
Molecular function	GO:0050786
Molecular function	GO:0050797
Molecular function	GO:0050824
Molecular function	GO:0050897
Molecular function	GO:0050997
Molecular function	GO:0050998
Molecular function	GO:0051002
Molecular function	GO:0051003
Molecular function	GO:0051007
Molecular function	GO:0051009
Molecular function	GO:0051010
Molecular function	GO:0051011
Molecular function	GO:0051020
Molecular function	GO:0051021
Molecular function	GO:0051022
Molecular function	GO:0051032
Molecular function	GO:0051033
Molecular function	GO:0051034
Molecular function	GO:0051035
Molecular function	GO:0051059
Molecular function	GO:0051060
Molecular function	GO:0051073
Molecular function	GO:0051075
Molecular function	GO:0051116
Molecular function	GO:0051117
Molecular function	GO:0051118
Molecular function	GO:0051120
Molecular function	GO:0051139
Molecular function	GO:0051185
Molecular function	GO:0051192
Molecular function	GO:0051212
Molecular function	GO:0051213
Molecular function	GO:0051219
Molecular function	GO:0051264
Molecular function	GO:0051265
Molecular function	GO:0051267
Molecular function	GO:0051268
Molecular function	GO:0051269
Molecular function	GO:0051287
Molecular function	GO:0051371
Molecular function	GO:0051373
Molecular function	GO:0051377
Molecular function	GO:0051378
Molecular function	GO:0051379
Molecular function	GO:0051380
Molecular function	GO:0051381
Molecular function	GO:0051392
Molecular function	GO:0051393
Molecular function	GO:0051400
Molecular function	GO:0051401
Molecular function	GO:0051407
Molecular function	GO:0051408
Molecular function	GO:0051424
Molecular function	GO:0051425
Molecular function	GO:0051427
Molecular function	GO:0051428
Molecular function	GO:0051429
Molecular function	GO:0051430
Molecular function	GO:0051431
Molecular function	GO:0051432
Molecular function	GO:0051433
Molecular function	GO:0051434
Molecular function	GO:0051435
Molecular function	GO:0051448
Molecular function	GO:0051449
Molecular function	GO:0051471
Molecular function	GO:0051474
Molecular function	GO:0051477
Molecular function	GO:0051498
Molecular function	GO:0051499
Molecular function	GO:0051500
Molecular function	GO:0051505
Molecular function	GO:0051506
Molecular function	GO:0051507
Molecular function	GO:0051508
Molecular function	GO:0051509
Molecular function	GO:0051525
Molecular function	GO:0051536
Molecular function	GO:0051537
Molecular function	GO:0051538
Molecular function	GO:0051539
Molecular function	GO:0051540
Molecular function	GO:0051566
Molecular function	GO:0051575
Molecular function	GO:0051669
Molecular function	GO:0051670
Molecular function	GO:0051675
Molecular function	GO:0051698
Molecular function	GO:0051699
Molecular function	GO:0051700
Molecular function	GO:0051717
Molecular function	GO:0051718
Molecular function	GO:0051719
Molecular function	GO:0051720
Molecular function	GO:0051721
Molecular function	GO:0051722
Molecular function	GO:0051723
Molecular function	GO:0051724
Molecular function	GO:0051730
Molecular function	GO:0051731
Molecular function	GO:0051732
Molecular function	GO:0051733
Molecular function	GO:0051734
Molecular function	GO:0051735
Molecular function	GO:0051736
Molecular function	GO:0051737
Molecular function	GO:0051738
Molecular function	GO:0051740
Molecular function	GO:0051741
Molecular function	GO:0051742
Molecular function	GO:0051743
Molecular function	GO:0051744
Molecular function	GO:0051745
Molecular function	GO:0051746
Molecular function	GO:0051747
Molecular function	GO:0051748
Molecular function	GO:0051749
Molecular function	GO:0051750
Molecular function	GO:0051751
